concello,wikidata,concelloNombre,qid,label,coord,lat,lon,imagen,web
http://example.org/resource/concello/15001,http://www.wikidata.org/entity/Q318323,15001,Q318323,Abegondo,Point(-8.288333333 43.2275),43.2275,-8.288333333,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Abegondo.jpg,http://www.abegondo.es
http://example.org/resource/concello/15002,http://www.wikidata.org/entity/Q1353997,15002,Q1353997,Ames,Point(-8.65 42.86),42.86,-8.65,http://commons.wikimedia.org/wiki/Special:FilePath/Bertamir%C3%A1ns%20-%20Ames%20GFDL19.jpg,https://www.concellodeames.gal
http://example.org/resource/concello/15002,http://www.wikidata.org/entity/Q1353997,15002,Q1353997,Ames,Point(-8.649594667 42.864976189),42.864976189,-8.649594667,http://commons.wikimedia.org/wiki/Special:FilePath/Bertamir%C3%A1ns%20-%20Ames%20GFDL19.jpg,https://www.concellodeames.gal
http://example.org/resource/concello/15002,http://www.wikidata.org/entity/Q1353997,15002,Q1353997,Ames,Point(-8.672325391 42.89015995),42.89015995,-8.672325391,http://commons.wikimedia.org/wiki/Special:FilePath/Bertamir%C3%A1ns%20-%20Ames%20GFDL19.jpg,https://www.concellodeames.gal
http://example.org/resource/concello/15003,http://www.wikidata.org/entity/Q1113417,15003,Q1113417,Aranga,Point(-8.015833333 43.233888888),43.233888888,-8.015833333,http://commons.wikimedia.org/wiki/Special:FilePath/ConcelloAranga.jpg,http://www.aranga.es/
http://example.org/resource/concello/15004,http://www.wikidata.org/entity/Q17416,15004,Q17416,Ares,Point(-8.2443445 43.4264195),43.4264195,-8.2443445,http://commons.wikimedia.org/wiki/Special:FilePath/Ares-ria18.jpg,http://www.concellodeares.gal
http://example.org/resource/concello/15005,http://www.wikidata.org/entity/Q996161,15005,Q996161,Arteijo,Point(-8.5 43.3),43.3,-8.5,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Arteixo.JPG,http://www.arteixo.org/
http://example.org/resource/concello/15006,http://www.wikidata.org/entity/Q651676,15006,Q651676,Arzúa,Point(-8.16 42.93),42.93,-8.16,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Arz%C3%BAa.jpg,http://www.concellodearzua.org/
http://example.org/resource/concello/15007,http://www.wikidata.org/entity/Q1183411,15007,Q1183411,La Baña,Point(-8.766666666 42.966666666),42.966666666,-8.766666666,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Ba%C3%B1a%2C%20concello%2001-01.jpg,https://concellodabana.gal/
http://example.org/resource/concello/15008,http://www.wikidata.org/entity/Q644018,15008,Q644018,Bergondo,Point(-8.233888888 43.319444444),43.319444444,-8.233888888,http://commons.wikimedia.org/wiki/Special:FilePath/Escalinata%20posterior%20Pazo%20Mari%C3%B1%C3%A1n%20II.jpg,http://www.concellodebergondo.com/
http://example.org/resource/concello/15009,http://www.wikidata.org/entity/Q671341,15009,Q671341,Betanzos,Point(-8.2106329 43.2791691),43.2791691,-8.2106329,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20San%20Francisco%20de%20Betanzos.jpg,http://www.betanzos.es/
http://example.org/resource/concello/15010,http://www.wikidata.org/entity/Q692787,15010,Q692787,Boimorto,Point(-8.126944444 43.0075),43.0075,-8.126944444,http://commons.wikimedia.org/wiki/Special:FilePath/Igrexa%20de%20Santa%20Mar%C3%ADa%20de%20Sendelle%2C%20Boimorto.jpg,http://www.concellodeboimorto.es
http://example.org/resource/concello/15011,http://www.wikidata.org/entity/Q735282,15011,Q735282,Boiro,Point(-8.883333333 42.65),42.65,-8.883333333,http://commons.wikimedia.org/wiki/Special:FilePath/Barra%C3%B1a%20Boiro%20Galicia%20Spain%20GDFL017.jpg,http://www.boiro.org/
http://example.org/resource/concello/15012,http://www.wikidata.org/entity/Q1369014,15012,Q1369014,Boqueijón,Point(-8.416666666 42.816666666),42.816666666,-8.416666666,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Boqueix%C3%B3n.JPG,http://www.boqueixon.com
http://example.org/resource/concello/15013,http://www.wikidata.org/entity/Q1615466,15013,Q1615466,Brión,Point(-8.678333333 42.866666666),42.866666666,-8.678333333,http://commons.wikimedia.org/wiki/Special:FilePath/Bri%C3%B3n-Galicia%201.jpg,http://www.infobrion.com
http://example.org/resource/concello/15014,http://www.wikidata.org/entity/Q1368763,15014,Q1368763,Cabana de Bergantiños,Point(-8.914210959 43.1898049),43.1898049,-8.914210959,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Cabana%20de%20Berganti%C3%B1os.jpg,http://www.concello-cabana.com/
http://example.org/resource/concello/15015,http://www.wikidata.org/entity/Q974129,15015,Q974129,Cabañas,Point(-8.163801 43.421819),43.421819,-8.163801,http://commons.wikimedia.org/wiki/Special:FilePath/Cabanas.Ponte%20sobre%20o%20Eume.Galiza.jpg,http://cabanas.gal
http://example.org/resource/concello/15016,http://www.wikidata.org/entity/Q1373985,15016,Q1373985,Camariñas,Point(-9.185 43.13),43.13,-9.185,http://commons.wikimedia.org/wiki/Special:FilePath/Pleamar.jpg,https://camarinas.net/portal-cidadan/index/gl
http://example.org/resource/concello/15017,http://www.wikidata.org/entity/Q1113375,15017,Q1113375,Cambre,Point(-8.333333333 43.283333333),43.283333333,-8.333333333,http://commons.wikimedia.org/wiki/Special:FilePath/Cambre%20Galicia%20070330%2010.jpg,http://www.cambre.org
http://example.org/resource/concello/15017,http://www.wikidata.org/entity/Q1113375,15017,Q1113375,Cambre,Point(-8.333333333 43.283333333),43.283333333,-8.333333333,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Concello%20Cambre.jpg,http://www.cambre.org
http://example.org/resource/concello/15018,http://www.wikidata.org/entity/Q581926,15018,Q581926,Capela,Point(-8.072222222 43.435277777),43.435277777,-8.072222222,http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro%20de%20San%20Xo%C3%A1n%20de%20Caaveiro.Galicia-Espa%C3%B1a.jpg,http://www.concellodacapela.es
http://example.org/resource/concello/15019,http://www.wikidata.org/entity/Q166137,15019,Q166137,Carballo,Point(-8.683333333 43.216666666),43.216666666,-8.683333333,http://commons.wikimedia.org/wiki/Special:FilePath/Carballo%20Galicia%20005.jpg,http://www.carballo.gal
http://example.org/resource/concello/15020,http://www.wikidata.org/entity/Q1368813,15020,Q1368813,Carnota,Point(-9.087222222 42.821111111),42.821111111,-9.087222222,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Carnota.jpg,http://www.concellocarnota.com/
http://example.org/resource/concello/15021,http://www.wikidata.org/entity/Q601352,15021,Q601352,Carral,Point(-8.3559999 43.229551),43.229551,-8.3559999,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Carral.JPG,https://www.carral.es/
http://example.org/resource/concello/15022,http://www.wikidata.org/entity/Q1113395,15022,Q1113395,Cedeira,Point(-8.05 43.65),43.65,-8.05,http://commons.wikimedia.org/wiki/Special:FilePath/Santoandr%C3%A9sdeteixido2.jpg,http://www.cedeira.es
http://example.org/resource/concello/15023,http://www.wikidata.org/entity/Q988707,15023,Q988707,Cee,Point(-9.19 42.955555555),42.955555555,-9.19,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Cee.jpg,https://www.cee.gal
http://example.org/resource/concello/15024,http://www.wikidata.org/entity/Q1369070,15024,Q1369070,Cerceda,Point(-8.470277777 43.188611111),43.188611111,-8.470277777,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Cascada.jpg,http://www.cerceda.es
http://example.org/resource/concello/15027,http://www.wikidata.org/entity/Q527259,15027,Q527259,Coirós,Point(-8.147059621 43.2461652),43.2461652,-8.147059621,http://commons.wikimedia.org/wiki/Special:FilePath/P1090465%20Centro%20sociocultural%20Coir%C3%B3s.JPG,http://www.coiros.es
http://example.org/resource/concello/15028,http://www.wikidata.org/entity/Q581367,15028,Q581367,Corcubión,Point(-9.193333333 42.945833333),42.945833333,-9.193333333,http://commons.wikimedia.org/wiki/Special:FilePath/Edificios%20en%20Corcubi%C3%B3n%20-%20Galiza.jpg,http://www.corcubion.info
http://example.org/resource/concello/15029,http://www.wikidata.org/entity/Q1369028,15029,Q1369028,Coristanco,Point(-8.7403573 43.186309),43.186309,-8.7403573,http://commons.wikimedia.org/wiki/Special:FilePath/Coristanco%20%28Verdes%29%2C%20Galiza.jpg,http://www.coristanco.net/
http://example.org/resource/concello/15030,http://www.wikidata.org/entity/Q8757,15030,Q8757,La Coruña,Point(-8.400027032 43.37385694),43.37385694,-8.400027032,http://commons.wikimedia.org/wiki/Special:FilePath/Enseada%20do%20Orz%C3%A1n.jpg,https://www.coruna.gal/
http://example.org/resource/concello/15031,http://www.wikidata.org/entity/Q1113450,15031,Q1113450,Culleredo,Point(-8.411861131 43.27768315),43.27768315,-8.411861131,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20San%20Cosme%20de%20Sesamo%20-%20Culleredo%20-%20A%20Coru%C3%B1a.jpg,http://www.culleredo.org/
http://example.org/resource/concello/15032,http://www.wikidata.org/entity/Q1373939,15032,Q1373939,Curtis,Point(-8.035555555 43.139166666),43.139166666,-8.035555555,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Curtis.JPG,http://www.curtis.gal/
http://example.org/resource/concello/15033,http://www.wikidata.org/entity/Q1368913,15033,Q1368913,Dodro,Point(-8.7148139 42.7154865),42.7154865,-8.7148139,http://commons.wikimedia.org/wiki/Special:FilePath/Torres%20de%20Lestrobe%20-%20Pazo%20de%20Hermida%20001.jpg,http://www.dodro.gal/
http://example.org/resource/concello/15034,http://www.wikidata.org/entity/Q549319,15034,Q549319,Dumbría,Point(-9.1179528 43.0104042),43.0104042,-9.1179528,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Dumbr%C3%ADa.jpg,
http://example.org/resource/concello/15035,http://www.wikidata.org/entity/Q1374025,15035,Q1374025,Fene,Point(-8.166666666 43.466666666),43.466666666,-8.166666666,http://commons.wikimedia.org/wiki/Special:FilePath/Punto%20negro%20na%20ponte%20das%20p%C3%ADas%20fene%20wikigl.jpg,https://fene.gal/portal-cidadan/index/gl
http://example.org/resource/concello/15036,http://www.wikidata.org/entity/Q485329,15036,Q485329,Ferrol,Point(-8.232777777 43.484444444),43.484444444,-8.232777777,http://commons.wikimedia.org/wiki/Special:FilePath/Ferrol-021.jpg,https://www.ferrol.gal/
http://example.org/resource/concello/15037,http://www.wikidata.org/entity/Q732090,15037,Q732090,Finisterre,Point(-9.262777777 42.908611111),42.908611111,-9.262777777,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20Fisterra.jpg,http://www.concellofisterra.com
http://example.org/resource/concello/15038,http://www.wikidata.org/entity/Q1616172,15038,Q1616172,Frades,Point(-8.283690206 43.04954355),43.04954355,-8.283690206,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Carreira.%20Gafoi%20%28Santa%20Mari%C3%B1a%29.%20Frades.%20Galicia%20009.jpg,https://frades.gal/
http://example.org/resource/concello/15039,http://www.wikidata.org/entity/Q1620170,15039,Q1620170,Irijoa,Point(-8.048738686 43.2877263),43.2877263,-8.048738686,http://commons.wikimedia.org/wiki/Special:FilePath/Mirador%20do%20Pico%20de%20Vales%20I%20-%20panoramio.jpg,http://www.irixoa.es
http://example.org/resource/concello/15040,http://www.wikidata.org/entity/Q1620185,15040,Q1620185,Lage,Point(-9.005 43.219722222),43.219722222,-9.005,http://commons.wikimedia.org/wiki/Special:FilePath/Cruceiro%20coa%20vila%20de%20Laxe%20ao%20fondo.jpg,http://www.concellodelaxe.com/ca/web/index.php
http://example.org/resource/concello/15041,http://www.wikidata.org/entity/Q924043,15041,Q924043,Laracha,Point(-8.583333333 43.248611111),43.248611111,-8.583333333,http://commons.wikimedia.org/wiki/Special:FilePath/Cai%C3%B3n%2C%20Galicia%20%28Spain%29.jpg,https://www.alaracha.gal/
http://example.org/resource/concello/15042,http://www.wikidata.org/entity/Q1450842,15042,Q1450842,Lousame,Point(-8.829444444 42.758888888),42.758888888,-8.829444444,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Xusto.%20Lousame.%20Galicia%201.jpg,http://www.concellodelousame.com/
http://example.org/resource/concello/15043,http://www.wikidata.org/entity/Q596761,15043,Q596761,Malpica de Bergantiños,Point(-8.824619607 43.29836025),43.29836025,-8.824619607,http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20de%20Malpica.jpg,http://www.concellomalpica.com
http://example.org/resource/concello/15045,http://www.wikidata.org/entity/Q1442814,15045,Q1442814,Mazaricos,Point(-8.991388888 42.936111111),42.936111111,-8.991388888,http://commons.wikimedia.org/wiki/Special:FilePath/Dolmen%20Mina%20da%20Perxubeira.jpg,http://www.mazaricos.net
http://example.org/resource/concello/15046,http://www.wikidata.org/entity/Q912514,15046,Q912514,Mellid,Point(-8.0136139 42.9145741),42.9145741,-8.0136139,http://commons.wikimedia.org/wiki/Special:FilePath/Melide%20Galiza%202008-02-07%2018b.jpg,http://www.concellodemelide.gal/
http://example.org/resource/concello/15047,http://www.wikidata.org/entity/Q1606528,15047,Q1606528,Mesía,Point(-8.215595256 43.0891418),43.0891418,-8.215595256,http://commons.wikimedia.org/wiki/Special:FilePath/Mesia%20Xanceda%20Casa%20do%20concello%2002.jpg,http://www.concellodemesia.gal/
http://example.org/resource/concello/15048,http://www.wikidata.org/entity/Q1616112,15048,Q1616112,Miño,Point(-8.206389 43.3475),43.3475,-8.206389,http://commons.wikimedia.org/wiki/Special:FilePath/Playa%20de%20Sumi%C3%B1o%2C%20Mi%C3%B1o.jpg,https://www.concellodemino.gal
http://example.org/resource/concello/15049,http://www.wikidata.org/entity/Q1442682,15049,Q1442682,Moeche,Point(-8.0109356 43.5636689),43.5636689,-8.0109356,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Moeche.JPG,
http://example.org/resource/concello/15050,http://www.wikidata.org/entity/Q1442860,15050,Q1442860,Monfero,Point(-8.0494282 43.3268205),43.3268205,-8.0494282,http://commons.wikimedia.org/wiki/Special:FilePath/Atardecer%20en%20Monfero%20%281695318762%29.jpg,
http://example.org/resource/concello/15051,http://www.wikidata.org/entity/Q1442847,15051,Q1442847,Mugardos,Point(-8.253611111 43.460555555),43.460555555,-8.253611111,http://commons.wikimedia.org/wiki/Special:FilePath/Ga-Mugardos%20061.JPG,https://mugardos.gal
http://example.org/resource/concello/15052,http://www.wikidata.org/entity/Q512940,15052,Q512940,Mugía,Point(-9.2174608 43.1061695),43.1061695,-9.2174608,http://commons.wikimedia.org/wiki/Special:FilePath/Muxia%2C%20Spain%20-%20view%20from%20hill.jpg,http://www.concellomuxia.com/
http://example.org/resource/concello/15053,http://www.wikidata.org/entity/Q578957,15053,Q578957,Muros,Point(-9.0575 42.774444444),42.774444444,-9.0575,http://commons.wikimedia.org/wiki/Special:FilePath/Muros.Galiza.04-2008.jpg,http://www.muros.es/
http://example.org/resource/concello/15054,http://www.wikidata.org/entity/Q1368896,15054,Q1368896,Narón,Point(-8.1925768 43.5010716),43.5010716,-8.1925768,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Naron.jpg,https://www.naron.es/
http://example.org/resource/concello/15055,http://www.wikidata.org/entity/Q1635664,15055,Q1635664,Neda,Point(-8.1585283 43.5000016),43.5000016,-8.1585283,http://commons.wikimedia.org/wiki/Special:FilePath/Xuvia-Neda.jpg,http://www.neda.es
http://example.org/resource/concello/15056,http://www.wikidata.org/entity/Q840787,15056,Q840787,Negreira,Point(-8.7349564 42.9109711),42.9109711,-8.7349564,http://commons.wikimedia.org/wiki/Special:FilePath/Negreira%20Galiza.jpg,http://www.concellodenegreira.org
http://example.org/resource/concello/15057,http://www.wikidata.org/entity/Q818601,15057,Q818601,Noya,Point(-8.887777777 42.785),42.785,-8.887777777,http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20de%20Noia%2C%20Noia.png,https://concellodenoia.gal
http://example.org/resource/concello/15058,http://www.wikidata.org/entity/Q688611,15058,Q688611,Oleiros,Point(-8.328708524 43.3547539),43.3547539,-8.328708524,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20Santa%20Cruz.Oleiros.Galicia.jpg,https://www.oleiros.org/
http://example.org/resource/concello/15059,http://www.wikidata.org/entity/Q1442661,15059,Q1442661,Órdenes,Point(-8.407222222 43.076666666),43.076666666,-8.407222222,http://commons.wikimedia.org/wiki/Special:FilePath/Ordes%20Galiza%20Spain.jpg,http://www.ordes.gal
http://example.org/resource/concello/15060,http://www.wikidata.org/entity/Q924131,15060,Q924131,Oroso,Point(-8.3799467 43.0000165),43.0000165,-8.3799467,http://commons.wikimedia.org/wiki/Special:FilePath/Vilarromaris.Galicia.jpg,http://www.concellooroso.com/
http://example.org/resource/concello/15061,http://www.wikidata.org/entity/Q1375842,15061,Q1375842,Ortigueira,Point(-7.85 43.683055555),43.683055555,-7.85,http://commons.wikimedia.org/wiki/Special:FilePath/Ortigueira.Festival%20celta.Xigantes.jpg,http://concellodeortigueira.gal/
http://example.org/resource/concello/15062,http://www.wikidata.org/entity/Q936870,15062,Q936870,Outes,Point(-8.926388888 42.851111111),42.851111111,-8.926388888,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Serra%20de%20Outes%2C%20Outes.png,https://www.outes.gal/
http://example.org/resource/concello/15064,http://www.wikidata.org/entity/Q426243,15064,Q426243,Paderne,Point(-8.174444444 43.283333333),43.283333333,-8.174444444,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Paderne.JPG,http://www.concellodepaderne.com
http://example.org/resource/concello/15065,http://www.wikidata.org/entity/Q500494,15065,Q500494,Padrón,Point(-8.6602504 42.7390228),42.7390228,-8.6602504,http://commons.wikimedia.org/wiki/Special:FilePath/Padron%2C%20Galicia%2C%20Spain.JPG,http://www.padron.gal/
http://example.org/resource/concello/15066,http://www.wikidata.org/entity/Q841313,15066,Q841313,El Pino,Point(-8.362222222 42.904722222),42.904722222,-8.362222222,http://commons.wikimedia.org/wiki/Special:FilePath/Gradamil.O%20Pino.Galicia%201.jpg,http://www.concellodeopino.com/
http://example.org/resource/concello/15067,http://www.wikidata.org/entity/Q300525,15067,Q300525,Puebla del Caramiñal,Point(-8.933333333 42.6),42.6,-8.933333333,http://commons.wikimedia.org/wiki/Special:FilePath/Pobra%20GDFL%200507%20014.JPG,http://www.apobra.com/
http://example.org/resource/concello/15068,http://www.wikidata.org/entity/Q1450823,15068,Q1450823,Puenteceso,Point(-8.900516 43.24287),43.24287,-8.900516,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Ponteceso.jpg,http://www.ponteceso.net/
http://example.org/resource/concello/15069,http://www.wikidata.org/entity/Q765283,15069,Q765283,Puentedeume,Point(-8.1718823 43.4072585),43.4072585,-8.1718823,http://commons.wikimedia.org/wiki/Special:FilePath/Pontedeume.%20Torre%C3%B3n%20de%20Andrade.JPG,http://www.pontedeume.es
http://example.org/resource/concello/15070,http://www.wikidata.org/entity/Q1442761,15070,Q1442761,Puentes de García Rodríguez,Point(-7.853109 43.4502183),43.4502183,-7.853109,http://commons.wikimedia.org/wiki/Special:FilePath/Lago%20e%20pobo%20As%20Pontes.jpg,http://www.aspontes.com
http://example.org/resource/concello/15071,http://www.wikidata.org/entity/Q1450836,15071,Q1450836,Puerto del Son,Point(-9.005913888 42.724552777),42.724552777,-9.005913888,http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20do%20Son%2006.jpg,http://portodoson.gal/
http://example.org/resource/concello/15072,http://www.wikidata.org/entity/Q835911,15072,Q835911,Rianjo,Point(-8.8173676 42.6488711),42.6488711,-8.8173676,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%ADa%20de%20Arousa%20GDFL%20050917.JPG,https://rianxo.gal
http://example.org/resource/concello/15073,http://www.wikidata.org/entity/Q904130,15073,Q904130,Ribeira,Point(-8.9922065 42.5564829),42.5564829,-8.9922065,http://commons.wikimedia.org/wiki/Special:FilePath/Ribeira%20050917%20056.JPG,http://www.ribeira.gal/
http://example.org/resource/concello/15074,http://www.wikidata.org/entity/Q1442533,15074,Q1442533,Rois,Point(-8.707094444 42.762308333),42.762308333,-8.707094444,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20O%C3%ADn.JPG,http://www.concelloderois.org
http://example.org/resource/concello/15075,http://www.wikidata.org/entity/Q1616081,15075,Q1616081,Sada,Point(-8.276904353 43.34730565),43.34730565,-8.276904353,http://commons.wikimedia.org/wiki/Special:FilePath/Pazo%20de%20Meir%C3%A1s.jpg,https://www.concellodesada.com/
http://example.org/resource/concello/15076,http://www.wikidata.org/entity/Q1442511,15076,Q1442511,San Saturnino,Point(-8.0726724 43.532721),43.532721,-8.0726724,http://commons.wikimedia.org/wiki/Special:FilePath/Intasa%20San%20Sadurni%C3%B1o.jpg,http://www.sansadurnino.gal
http://example.org/resource/concello/15077,http://www.wikidata.org/entity/Q1442500,15077,Q1442500,Santa Comba,Point(-8.814249808 43.0383769),43.0383769,-8.814249808,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20concello%20Santa%20Comba%2004.JPG,http://www.santacomba.es
http://example.org/resource/concello/15078,http://www.wikidata.org/entity/Q14314,15078,Q14314,Santiago de Compostela,Point(-8.533333333 42.883333333),42.883333333,-8.533333333,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20de%20Compostela%2C%20Galiza%20%28cropped%29.jpg,https://santiagodecompostela.gal/
http://example.org/resource/concello/15079,http://www.wikidata.org/entity/Q1442623,15079,Q1442623,Santiso,Point(-8.06458942 42.87152435),42.87152435,-8.06458942,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Santiso.jpg,http://www.santiso.gal
http://example.org/resource/concello/15080,http://www.wikidata.org/entity/Q644626,15080,Q644626,Sobrado,Point(-8.0275 43.041944444),43.041944444,-8.0275,http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro%20de%20Sobrado%20%282%29.jpg,http://www.sobrado.es
http://example.org/resource/concello/15081,http://www.wikidata.org/entity/Q1442802,15081,Q1442802,As Somozas,Point(-7.9440756 43.5330307),43.5330307,-7.9440756,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20As%20Somozas.JPG,https://assomozas.es/
http://example.org/resource/concello/15082,http://www.wikidata.org/entity/Q1635642,15082,Q1635642,Teo,Point(-8.562101471 42.79489625),42.79489625,-8.562101471,http://commons.wikimedia.org/wiki/Special:FilePath/Ramallosa%20050917%20009.JPG,https://www.teo.gal/
http://example.org/resource/concello/15083,http://www.wikidata.org/entity/Q517889,15083,Q517889,Toques,Point(-7.955693655 42.96900505),42.96900505,-7.955693655,http://commons.wikimedia.org/wiki/Special:FilePath/2%20Casa%20do%20Concello%20de%20Toques%20%282%29.JPG,https://toques.gal/
http://example.org/resource/concello/15084,http://www.wikidata.org/entity/Q837056,15084,Q837056,Tordoya,Point(-8.559722222 43.088055555),43.088055555,-8.559722222,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20Longa%20-%20Tordoia.jpg,http://www.tordoia.gal
http://example.org/resource/concello/15085,http://www.wikidata.org/entity/Q904203,15085,Q904203,Touro,Point(-8.283333333 42.866666666),42.866666666,-8.283333333,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%ADo%20Ulla%2C%20Boqueix%C3%B3n.jpg,http://www.concellodetouro.com/index.php/gl/
http://example.org/resource/concello/15086,http://www.wikidata.org/entity/Q1616102,15086,Q1616102,Trazo,Point(-8.533333333 43.019166666),43.019166666,-8.533333333,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Mar%C3%ADa%20de%20Castelo%2C%20Trazo%204.JPG,http://www.concellodetrazo.es/
http://example.org/resource/concello/15087,http://www.wikidata.org/entity/Q969030,15087,Q969030,Valdoviño,Point(-8.133055555 43.6),43.6,-8.133055555,http://commons.wikimedia.org/wiki/Special:FilePath/Valdovi%C3%B1o%2C%20en%20La%20Coru%C3%B1a%20%28Espa%C3%B1a%29.jpg,https://www.concellodevaldovino.com
http://example.org/resource/concello/15088,http://www.wikidata.org/entity/Q1450828,15088,Q1450828,Valle del Dubra,Point(-8.638055555 43.0225),43.0225,-8.638055555,http://commons.wikimedia.org/wiki/Special:FilePath/Val%20do%20Dubra%20concello%2001-02.jpg,http://valdodubra.gal/
http://example.org/resource/concello/15089,http://www.wikidata.org/entity/Q1616092,15089,Q1616092,Vedra,Point(-8.466666666 42.783333333),42.783333333,-8.466666666,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Vedra.JPG,https://www.concellodevedra.es/
http://example.org/resource/concello/15089,http://www.wikidata.org/entity/Q1616092,15089,Q1616092,Vedra,Point(-8.466666666 42.783333333),42.783333333,-8.466666666,http://commons.wikimedia.org/wiki/Special:FilePath/Vedra%20Centro%20de%20precintaxe%20e%20guiado%20de%20Ximonde%20080316%2006.jpg,https://www.concellodevedra.es/
http://example.org/resource/concello/15090,http://www.wikidata.org/entity/Q340094,15090,Q340094,Vilasantar,Point(-8.095829227 43.07582575),43.07582575,-8.095829227,http://commons.wikimedia.org/wiki/Special:FilePath/As%20Filgueiras%2C%20Barbeito%20concello%20Vilasantar.jpg,http://www.dicoruna.es/municipios/Vilasantar/
http://example.org/resource/concello/15090,http://www.wikidata.org/entity/Q340094,15090,Q340094,Vilasantar,Point(-8.095829227 43.07582575),43.07582575,-8.095829227,http://commons.wikimedia.org/wiki/Special:FilePath/As%20Filgueiras%2C%20Barbeito%20concello%20Vilasantar.jpg,https://vilasantar.gal/
http://example.org/resource/concello/15091,http://www.wikidata.org/entity/Q974227,15091,Q974227,Villarmayor,Point(-8.138846414 43.355117),43.355117,-8.138846414,http://commons.wikimedia.org/wiki/Special:FilePath/Castros.jpg,http://concellodevilarmaior.es/
http://example.org/resource/concello/15092,http://www.wikidata.org/entity/Q1616162,15092,Q1616162,Vimianzo,Point(-9.034444444 43.11),43.11,-9.034444444,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Vimianzo.jpg,https://www.vimianzo.gal/
http://example.org/resource/concello/15093,http://www.wikidata.org/entity/Q148174,15093,Q148174,Zas,Point(-8.924166666 43.095277777),43.095277777,-8.924166666,http://commons.wikimedia.org/wiki/Special:FilePath/Torres%20do%20Allo%2003.jpg,http://www.concellodezas.org
http://example.org/resource/concello/15901,http://www.wikidata.org/entity/Q1403988,15901,Q1403988,Cariño,Point(-7.869166666 43.741388888),43.741388888,-7.869166666,http://commons.wikimedia.org/wiki/Special:FilePath/Cari%C3%B1o%20Galicia.jpg,https://www.concellodecarino.gal/
http://example.org/resource/concello/15902,http://www.wikidata.org/entity/Q13423086,15902,Q13423086,Oza-Cesuras,Point(-8.2 43.166667),43.166667,-8.2,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Oza%20dos%20R%C3%ADos%20-%20Galiza.jpg,https://www.concellodeozacesuras.es/web/index.aspx
http://example.org/resource/concello/27001,http://www.wikidata.org/entity/Q304757,27001,Q304757,Abadín,Point(-7.475 43.363611111),43.363611111,-7.475,http://commons.wikimedia.org/wiki/Special:FilePath/Abad%C3%ADn%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.abadin.es
