numeroPartido,jornada,fecha,hora,resultadoLocal,resultadoVisitante,programado,estado,codigoCompeticion,codigoFase,codigoEquipoLocal,codigoEquipoVisitante,codigoGrupo,codigoCampo
1,13,2026-03-26,21:00,0,0,1,A,8947,9890,178286,178200,27931,83
5,7,2026-02-14,14:00,0,0,1,A,8947,9890,182152,182754,27939,83
2,1,2025-11-15,13:00,4,1,1,F,8947,9890,181856,182904,27940,83
1,2,2025-11-22,12:00,0,6,1,F,8947,9890,183358,181856,27940,83
2,2,2025-11-22,13:00,1,8,1,F,8947,9890,182145,183415,27940,83
1,3,2025-11-29,12:00,0,6,1,N,8947,9890,184112,182145,27940,83
2,3,2025-11-29,13:00,6,0,1,N,8947,9890,182982,183358,27940,83
1,4,2025-12-13,12:00,6,4,1,F,8947,9890,181856,182982,27940,83
2,4,2025-12-13,13:00,4,4,1,F,8947,9890,182765,184112,27940,83
1,5,2026-01-10,12:00,3,3,1,F,8947,9890,182145,182765,27940,83
2,5,2026-01-10,13:00,8,3,1,F,8947,9890,183539,181856,27940,83
1,6,2026-02-14,12:00,0,0,1,A,8947,9890,182982,183539,27940,83
2,6,2026-02-14,13:00,0,0,1,A,8947,9890,182904,182145,27940,83
1,7,2026-01-24,12:00,2,1,1,F,8947,9890,182765,182904,27940,83
2,7,2026-01-24,13:00,7,2,1,F,8947,9890,183415,182982,27940,83
1,8,2026-01-31,12:00,4,4,1,F,8947,9890,183539,183415,27940,83
2,8,2026-01-31,13:00,0,6,1,N,8947,9890,183358,182765,27940,83
1,9,2026-02-07,12:00,2,7,1,F,8947,9890,182904,183358,27940,83
2,9,2026-02-07,13:00,0,6,1,N,8947,9890,184112,183539,27940,83
2,10,2026-01-17,16:00,9,2,1,F,8947,9890,177854,179493,27922,60020
3,10,2026-01-17,17:00,4,3,1,F,8947,9890,177745,178514,27922,60020
4,10,2026-01-17,18:00,0,3,1,N,8947,9890,178887,179593,27922,60020
5,10,2026-01-17,19:00,3,2,1,F,8947,9890,179568,179306,27922,60020
1,11,2026-01-24,15:00,2,3,1,F,8947,9890,179493,177745,27922,60020
2,11,2026-01-24,16:00,4,5,1,F,8947,9890,179306,178241,27922,60020
2,2,2025-10-25,16:00,2,5,1,F,8947,9890,178887,179306,27922,60020
3,2,2025-10-25,17:00,3,4,1,F,8947,9890,178514,178241,27922,60020
4,2,2025-10-25,18:00,1,2,1,F,8947,9890,179493,179568,27922,60020
5,2,2025-10-25,19:00,5,0,1,F,8947,9890,179593,177687,27922,60020
1,3,2025-11-01,15:00,1,1,1,F,8947,9890,179568,179593,27922,60020
2,3,2025-11-01,16:00,6,8,1,F,8947,9890,177687,177854,27922,60020
3,3,2025-11-01,17:00,2,4,1,F,8947,9890,177745,178887,27922,60020
4,3,2025-11-01,18:00,6,1,1,F,8947,9890,178241,179493,27922,60020
5,3,2025-11-01,19:00,4,2,1,F,8947,9890,178640,178514,27922,60020
1,4,2025-11-15,15:00,4,1,1,F,8947,9890,179593,178241,27922,60020
2,4,2025-11-15,16:00,10,4,1,F,8947,9890,178514,179306,27922,60020
3,4,2025-11-15,17:00,1,3,1,F,8947,9890,179493,178640,27922,60020
4,4,2025-11-15,18:00,9,2,1,F,8947,9890,178887,179049,27922,60020
5,4,2025-11-15,19:00,6,4,1,F,8947,9890,177854,179568,27922,60020
1,5,2025-11-22,15:00,5,1,1,F,8947,9890,179306,179493,27922,60020
1,1,2025-10-18,15:00,5,3,1,F,8947,9890,177854,178887,27922,60020
2,1,2025-10-18,16:00,2,5,1,F,8947,9890,177745,179593,27922,60020
3,1,2025-10-18,17:00,9,2,1,F,8947,9890,177687,179493,27922,60020
4,1,2025-10-18,18:00,5,1,1,F,8947,9890,179568,178514,27922,60020
5,1,2025-10-18,19:00,1,4,1,F,8947,9890,178241,179049,27922,60020
1,2,2025-10-25,15:00,2,3,1,F,8947,9890,179049,178640,27922,60020
2,5,2025-12-14,11:00,8,0,1,F,8948,9894,184212,184233,28044,102214
3,5,2025-12-14,11:20,6,0,1,N,8948,9894,184217,184214,28044,102214
4,5,2025-12-14,11:40,1,3,1,F,8948,9894,184234,184213,28044,102214
5,5,2025-12-14,12:00,0,6,1,N,8948,9894,184215,184224,28044,102214
1,6,2025-12-14,12:20,6,0,1,N,8948,9894,184220,184238,28044,102214
2,6,2025-12-14,12:40,4,1,1,F,8948,9894,184216,184222,28044,102214
3,6,2025-12-14,13:00,6,1,1,F,8948,9894,184221,184237,28044,102214
4,6,2025-12-14,13:20,3,0,1,F,8948,9894,184218,184236,28044,102214
5,6,2025-12-14,13:40,0,1,1,F,8948,9894,184219,184235,28044,102214
1,4,2025-12-14,09:00,4,1,1,F,8948,9894,184221,184235,28044,102214
2,4,2025-12-14,09:20,2,2,1,F,8948,9894,184223,184237,28044,102214
3,4,2025-12-14,09:40,6,1,1,F,8948,9894,184216,184236,28044,102214
4,4,2025-12-14,10:00,4,0,1,F,8948,9894,184224,184222,28044,102214
5,4,2025-12-14,10:20,6,0,1,N,8948,9894,184218,184238,28044,102214
1,5,2025-12-14,10:40,4,4,1,F,8948,9894,184232,184220,28044,102214
3,14,2026-03-28,13:45,0,0,1,A,8950,9902,177927,177619,28213,1490
1,1,2025-10-19,15:15,29,72,1,F,8950,9902,177758,177855,28214,1490
2,1,2025-10-19,16:30,38,36,1,F,8950,9902,177778,178057,28214,1490
3,1,2025-10-19,17:45,45,80,1,F,8950,9902,177912,177955,28214,1490
1,2,2025-10-26,15:15,33,34,1,F,8950,9902,177795,177778,28214,1490
2,2,2025-10-26,16:30,53,42,1,F,8950,9902,177550,177758,28214,1490
3,2,2025-10-26,17:45,32,44,1,F,8950,9902,178040,178013,28214,1490
1,3,2025-11-02,15:15,38,54,1,F,8950,9902,177855,177550,28214,1490
2,3,2025-11-02,16:30,64,21,1,F,8950,9902,177912,177795,28214,1490
3,3,2025-11-02,17:45,35,37,1,F,8950,9902,177804,178057,28214,1490
1,10,2026-01-18,15:15,35,30,1,F,8950,9902,178013,177758,28214,1490
2,10,2026-01-18,16:30,46,116,1,F,8950,9902,177795,177955,28214,1490
3,10,2026-01-18,17:45,49,31,1,F,8950,9902,177778,178040,28214,1490
1,11,2026-01-25,15:15,31,28,1,F,8950,9902,178057,177795,28214,1490
2,11,2026-01-25,16:30,57,34,1,F,8950,9902,177855,178013,28214,1490
3,11,2026-01-25,17:45,59,33,1,F,8950,9902,177550,177804,28214,1490
1,12,2026-02-01,15:15,72,33,1,F,8950,9902,177855,177758,28214,1490
2,12,2026-02-01,16:30,16,35,1,F,8950,9902,178057,177778,28214,1490
3,12,2026-02-01,17:45,73,45,1,F,8950,9902,177955,177912,28214,1490
5,12,2026-02-15,15:15,0,0,1,A,8950,9902,177550,178013,28214,1490
1,13,2026-02-08,15:15,32,28,1,F,8950,9902,177778,177795,28214,1490
2,13,2026-02-08,16:30,34,45,1,F,8950,9902,177758,177550,28214,1490
3,13,2026-02-08,17:45,39,19,1,F,8950,9902,178013,178040,28214,1490
1,10,2026-01-17,15:00,51,37,1,F,8950,9902,177607,178645,28212,1490
2,10,2026-01-17,16:15,57,37,1,F,8950,9902,178195,178524,28212,1490
3,10,2026-01-17,17:30,46,40,1,F,8950,9902,178249,177715,28212,1490
5,10,2026-01-17,20:00,36,56,1,F,8950,9902,178842,177832,28212,1490
1,11,2026-01-24,15:00,45,48,1,F,8950,9902,178021,178195,28212,1490
2,11,2026-01-24,16:15,41,60,1,F,8950,9902,177832,177607,28212,1490
3,11,2026-01-24,17:30,60,37,1,F,8950,9902,180189,178842,28212,1490
5,11,2026-01-24,20:00,37,64,1,F,8950,9902,178524,178249,28212,1490
1,12,2026-01-31,15:00,31,23,1,F,8950,9902,177832,178645,28212,1490
2,12,2026-01-31,16:15,48,55,1,F,8950,9902,178021,178249,28212,1490
3,12,2026-01-31,17:30,37,57,1,F,8950,9902,178524,177571,28212,1490
5,12,2026-01-31,20:00,59,36,1,F,8950,9902,180189,177607,28212,1490
1,13,2026-02-07,15:00,56,52,1,F,8950,9902,178249,178195,28212,1490
2,13,2026-02-07,16:15,36,28,1,F,8950,9902,178645,180189,28212,1490
3,13,2026-02-07,17:30,60,55,1,F,8950,9902,177607,177715,28212,1490
4,13,2026-05-02,17:30,0,0,1,A,8950,9902,178842,178524,28212,1490
5,13,2026-02-07,20:00,47,48,1,F,8950,9902,177571,178021,28212,1490
4,1,2025-10-19,12:45,42,48,1,F,8950,9902,177619,178048,28213,1490
5,1,2025-10-19,14:00,52,27,1,F,8950,9902,177663,177705,28213,1490
4,2,2025-10-26,12:45,39,38,1,F,8950,9902,178102,177619,28213,1490
5,2,2025-10-26,14:00,44,65,1,F,8950,9902,177927,178202,28213,1490
4,3,2025-11-02,12:45,43,35,1,F,8950,9902,177663,178102,28213,1490
5,3,2025-11-02,14:00,60,44,1,F,8950,9902,178093,178048,28213,1490
4,10,2026-01-18,12:45,68,26,1,F,8950,9902,178202,177705,28213,1490
5,10,2026-01-18,14:00,30,43,1,F,8950,9902,177619,178056,28213,1490
4,11,2026-01-25,12:45,18,39,1,F,8950,9902,178048,178202,28213,1490
5,11,2026-01-25,14:00,29,41,1,F,8950,9902,178102,177965,28213,1490
4,12,2026-02-01,12:45,35,38,1,F,8950,9902,178048,177619,28213,1490
5,12,2026-02-01,14:00,22,63,1,F,8950,9902,177705,177663,28213,1490
4,13,2026-02-08,12:45,27,45,1,F,8950,9902,177619,178102,28213,1490
5,13,2026-02-08,14:00,44,55,1,F,8950,9902,178202,177927,28213,1490
3,2,2025-10-26,11:30,35,28,1,F,8950,9902,177615,178033,28211,1490
1,3,2025-11-02,09:00,21,33,1,F,8950,9902,177793,177563,28211,1490
2,3,2025-11-02,10:15,18,25,1,F,8950,9902,177969,177622,28211,1490
3,3,2025-11-02,11:30,27,18,1,F,8950,9902,178004,177698,28211,1490
1,10,2026-01-18,09:00,33,32,1,F,8950,9902,178033,177815,28211,1490
2,10,2026-01-18,10:15,28,38,1,F,8950,9902,177622,177645,28211,1490
3,10,2026-01-18,11:30,18,31,1,F,8950,9902,177776,177615,28211,1490
1,11,2026-01-25,09:00,22,25,1,F,8950,9902,177698,177622,28211,1490
1,5,2025-11-22,09:00,4,3,1,F,8954,9918,178019,178344,28446,655
1,1,2025-10-18,09:00,4,2,1,F,8954,9918,178598,178218,28446,655
2,1,2025-10-18,10:00,2,5,1,F,8954,9918,177740,178497,28446,655
3,1,2025-10-18,11:00,2,5,1,F,8954,9918,180053,178809,28446,655
4,1,2025-10-18,12:00,4,5,1,F,8954,9918,178038,178344,28446,655
5,1,2025-10-18,13:00,1,3,1,F,8954,9918,178716,178019,28446,655
1,2,2025-10-25,09:00,2,3,1,F,8954,9918,178367,177740,28446,655
1,8,2026-01-31,10:00,2,0,1,F,8941,9866,182108,181843,27438,102823
2,8,2026-01-31,11:00,2,0,1,F,8941,9866,182205,181948,27438,102823
3,8,2026-01-31,12:00,2,1,1,F,8941,9866,182127,182113,27438,102823
1,9,2026-02-07,10:00,0,2,1,F,8941,9866,181843,181948,27438,102823
2,9,2026-02-07,11:00,2,1,1,F,8941,9866,182113,182108,27438,102823
3,9,2026-02-07,12:00,2,0,1,F,8941,9866,182127,182205,27438,102823
2,4,2025-12-13,15:00,2,0,1,F,8948,9894,182484,181848,28053,102823
3,4,2025-12-13,16:00,2,0,1,F,8948,9894,183995,183779,28053,102823
4,4,2025-12-13,17:00,2,0,1,F,8948,9894,181224,183364,28053,102823
3,6,2026-01-17,15:00,2,1,1,F,8948,9894,183673,181848,28053,102823
4,6,2026-01-17,16:00,2,0,1,F,8948,9894,182174,183779,28053,102823
2,8,2026-01-31,15:00,2,1,1,F,8948,9894,182484,183673,28053,102823
3,8,2026-01-31,16:00,2,1,1,F,8948,9894,183364,182174,28053,102823
1,3,2025-11-29,10:00,0,2,1,F,8941,9866,182113,182127,27438,102823
2,3,2025-11-29,11:00,0,2,1,F,8941,9866,181843,182108,27438,102823
3,3,2025-11-29,12:00,2,0,1,F,8941,9866,181948,182205,27438,102823
1,4,2025-12-13,10:00,0,2,1,F,8941,9866,182205,182127,27438,102823
2,4,2025-12-13,11:00,2,1,1,F,8941,9866,182108,182113,27438,102823
3,4,2025-12-13,12:00,2,0,1,F,8941,9866,181948,181843,27438,102823
1,5,2026-01-10,10:00,0,2,1,F,8941,9866,182113,181948,27438,102823
2,5,2026-01-10,11:00,0,2,1,F,8941,9866,181843,182205,27438,102823
3,5,2026-01-10,12:00,2,1,1,F,8941,9866,182127,182108,27438,102823
1,6,2026-01-17,10:00,2,1,1,F,8941,9866,182113,181843,27438,102823
2,6,2026-01-17,11:00,1,2,1,F,8941,9866,182127,181948,27438,102823
3,6,2026-01-17,12:00,0,2,1,F,8941,9866,182205,182108,27438,102823
1,7,2026-01-24,10:00,2,0,1,F,8941,9866,182113,182205,27438,102823
2,7,2026-01-24,11:00,0,2,1,F,8941,9866,181843,182127,27438,102823
3,7,2026-01-24,12:00,1,2,1,F,8941,9866,181948,182108,27438,102823
1,1,2025-11-15,10:00,2,0,1,F,8941,9866,182108,182205,27438,102823
2,1,2025-11-15,11:00,2,0,1,F,8941,9866,181948,182127,27438,102823
3,1,2025-11-15,12:00,2,1,1,F,8941,9866,181843,182113,27438,102823
1,2,2025-11-22,10:00,2,0,1,N,8941,9866,182127,181843,27438,102823
2,2,2025-11-22,11:00,1,2,1,F,8941,9866,182205,182113,27438,102823
3,2,2025-11-22,12:00,2,0,1,F,8941,9866,182108,181948,27438,102823
8,4,2025-12-13,09:00,32,18,1,F,8945,9882,181752,181563,27719,102108
1,5,2026-01-10,10:00,40,30,1,F,8945,9882,180745,181363,27719,102108
4,5,2026-01-10,09:00,37,14,1,F,8945,9882,181563,181644,27719,102108
1,6,2026-01-17,10:00,9,35,1,F,8945,9882,181596,181176,27719,102108
9,6,2026-01-17,09:00,21,24,1,F,8945,9882,182557,181563,27719,102108
1,7,2026-01-24,10:00,43,12,1,F,8945,9882,181363,182473,27719,102108
3,7,2026-01-24,09:00,1,52,1,F,8945,9882,181563,181818,27719,102108
2,8,2026-01-31,10:00,32,6,1,F,8945,9882,181859,181363,27719,102108
10,8,2026-01-31,09:00,7,9,1,F,8945,9882,181596,181563,27719,102108
2,9,2026-02-07,09:00,8,32,1,F,8945,9882,181563,181176,27719,102108
10,9,2026-02-07,10:00,13,47,1,F,8945,9882,181363,181361,27719,102108
4,7,2026-01-24,11:00,38,21,1,F,8945,9882,180953,181094,27716,102108
2,8,2026-01-31,11:00,12,42,1,F,8945,9882,180953,181261,27716,102108
4,9,2026-02-07,11:00,10,0,1,F,8945,9882,181261,181094,27716,102108
6,1,2025-11-15,09:00,3,49,1,F,8945,9882,181563,181361,27719,102108
9,1,2025-11-15,10:00,17,37,1,F,8945,9882,181550,181363,27719,102108
3,2,2025-11-22,10:00,13,63,1,F,8945,9882,181363,182184,27719,102108
7,2,2025-11-22,09:00,58,16,1,F,8945,9882,182016,181563,27719,102108
5,3,2025-11-29,09:00,32,8,1,F,8945,9882,181563,181639,27719,102108
10,3,2025-11-29,10:00,17,18,1,F,8945,9882,182610,181363,27719,102108
2,4,2025-12-13,10:00,15,21,1,F,8945,9882,181363,181983,27719,102108
2,1,2025-11-15,11:00,28,22,1,F,8945,9882,181261,180953,27716,102108
3,2,2025-11-22,11:00,25,70,1,F,8945,9882,180953,181588,27716,102108
3,3,2025-11-29,11:00,15,25,1,F,8945,9882,181261,180959,27716,102108
2,4,2025-12-13,11:00,29,55,1,F,8945,9882,180953,181138,27716,102108
4,5,2026-01-10,11:00,75,25,1,F,8945,9882,180713,180953,27716,102108
2,6,2026-01-17,11:00,62,25,1,F,8945,9882,180959,180953,27716,102108
1,8,2026-01-31,09:00,3,0,1,N,8946,9886,180835,181543,27809,102737
1,1,2025-11-15,09:00,14,0,1,F,8946,9886,183822,183110,27854,102737
2,1,2025-11-15,10:00,3,0,1,N,8946,9886,181173,183860,27854,102737
1,2,2025-11-22,09:00,2,5,1,F,8946,9886,182642,182308,27854,102737
2,2,2025-11-22,10:00,1,9,1,F,8946,9886,183110,182578,27854,102737
1,3,2025-11-29,09:00,3,0,1,N,8946,9886,182308,183860,27854,102737
2,3,2025-11-29,10:00,2,3,1,F,8946,9886,181267,183822,27854,102737
1,4,2025-12-13,09:00,2,4,1,F,8946,9886,181173,181267,27854,102737
1,5,2026-01-10,09:00,12,0,1,F,8946,9886,181267,183110,27854,102737
2,5,2026-01-10,10:00,0,6,1,F,8946,9886,182308,181173,27854,102737
1,6,2026-01-17,09:00,5,1,1,F,8946,9886,183822,182642,27854,102737
1,7,2026-01-24,09:00,0,5,1,F,8946,9886,182642,181173,27854,102737
2,7,2026-01-24,10:00,0,13,1,F,8946,9886,182578,181267,27854,102737
1,9,2026-02-07,09:00,3,2,1,F,8946,9886,182578,183110,27854,102737
2,9,2026-02-07,10:00,4,2,1,F,8946,9886,182308,182642,27854,102737
4,6,2026-01-17,10:00,0,7,1,F,8946,9886,180714,180616,27804,102737
4,4,2025-12-13,10:00,1,4,1,F,8946,9886,180816,181233,27805,102737
4,8,2026-01-31,10:00,6,2,1,F,8946,9886,180816,182337,27805,102737
1,5,2026-01-10,12:00,2,0,1,F,8942,9870,180922,183528,27538,770
2,5,2026-01-10,13:00,0,2,1,F,8942,9870,181336,182281,27538,770
3,5,2026-01-10,14:00,0,2,1,F,8942,9870,181541,181359,27538,770
1,6,2026-01-17,12:00,0,2,1,F,8942,9870,181498,181336,27538,770
2,6,2026-01-17,13:00,2,1,1,F,8942,9870,181359,180922,27538,770
3,6,2026-01-17,14:00,2,0,1,F,8942,9870,182281,181541,27538,770
1,7,2026-01-24,12:00,0,2,1,F,8942,9870,183528,181359,27538,770
2,7,2026-01-24,13:00,2,1,1,F,8942,9870,181541,181498,27538,770
3,7,2026-01-24,14:00,0,2,1,F,8942,9870,180922,182281,27538,770
1,8,2026-01-31,12:00,0,2,1,F,8942,9870,181541,181336,27538,770
2,8,2026-01-31,13:00,0,2,1,F,8942,9870,183528,182281,27538,770
3,8,2026-01-31,14:00,2,0,1,F,8942,9870,180922,181498,27538,770
1,9,2026-02-07,12:00,2,0,1,F,8942,9870,182281,181359,27538,770
2,9,2026-02-07,13:00,1,2,1,F,8942,9870,181336,180922,27538,770
3,9,2026-02-07,14:00,0,2,1,F,8942,9870,181498,183528,27538,770
4,1,2025-10-19,12:10,30,38,1,F,8945,9882,179681,179531,27704,770
4,2,2025-10-26,12:10,59,19,1,F,8945,9882,177840,179681,27704,770
4,3,2025-11-02,12:10,35,43,1,F,8945,9882,180002,177840,27704,770
4,4,2025-11-16,12:10,33,49,1,F,8945,9882,179858,179422,27704,770
4,5,2025-11-23,12:10,36,28,1,F,8945,9882,178706,179337,27704,770
4,6,2025-11-30,12:10,23,47,1,F,8945,9882,179587,178706,27704,770
4,7,2025-12-14,12:10,29,46,1,F,8945,9882,179722,179587,27704,770
4,8,2025-12-21,12:10,26,25,1,F,8945,9882,179944,179722,27704,770
4,9,2026-01-11,12:10,49,18,1,F,8945,9882,179422,179944,27704,770
4,10,2026-01-18,12:10,24,39,1,F,8945,9882,179858,179337,27704,770
4,11,2026-01-25,12:10,53,18,1,F,8945,9882,179531,178346,27704,770
4,12,2026-02-01,12:10,59,30,1,F,8945,9882,179531,179681,27704,770
4,13,2026-02-08,12:10,20,58,1,F,8945,9882,179681,177840,27704,770
4,1,2025-10-19,11:00,54,63,1,F,8945,9882,179588,179089,27705,770
5,1,2025-10-19,13:20,47,66,1,F,8945,9882,179079,179424,27705,770
4,2,2025-10-26,11:00,59,32,1,F,8945,9882,179064,179588,27705,770
5,2,2025-10-26,13:20,66,48,1,F,8945,9882,179872,180037,27705,770
4,3,2025-11-02,11:00,47,34,1,F,8945,9882,179079,179064,27705,770
5,3,2025-11-02,13:20,58,56,1,F,8945,9882,179848,179089,27705,770
4,4,2025-11-16,11:00,60,66,1,F,8945,9882,179513,179424,27705,770
5,4,2025-11-16,13:20,50,35,1,F,8945,9882,179361,179588,27705,770
4,5,2025-11-23,11:00,45,50,1,F,8945,9882,179848,179872,27705,770
5,5,2025-11-23,13:20,80,30,1,F,8945,9882,180037,179513,27705,770
4,6,2025-11-30,11:00,48,55,1,F,8945,9882,179361,179848,27705,770
5,6,2025-11-30,13:20,65,57,1,F,8945,9882,178191,179079,27705,770
4,7,2025-12-14,11:00,39,33,1,F,8945,9882,179617,179361,27705,770
1,8,2026-01-31,09:00,2,0,1,F,8942,9870,183338,182264,27537,770
2,8,2026-01-31,10:00,0,2,1,F,8942,9870,181478,181174,27537,770
3,8,2026-01-31,11:00,1,2,1,F,8942,9870,180940,181328,27537,770
1,9,2026-02-07,09:00,0,2,1,F,8942,9870,181174,180999,27537,770
2,9,2026-02-07,10:00,0,2,1,F,8942,9870,182264,180940,27537,770
3,9,2026-02-07,11:00,2,0,1,F,8942,9870,181328,181478,27537,770
1,1,2025-11-15,12:00,2,1,1,F,8942,9870,181336,181541,27538,770
2,1,2025-11-15,13:00,2,0,1,F,8942,9870,182281,183528,27538,770
3,1,2025-11-15,14:00,0,2,1,F,8942,9870,181498,180922,27538,770
1,2,2025-11-22,12:00,0,2,1,F,8942,9870,181359,182281,27538,770
2,2,2025-11-22,13:00,2,0,1,F,8942,9870,180922,181336,27538,770
3,2,2025-11-22,14:00,0,2,1,F,8942,9870,183528,181498,27538,770
1,3,2025-11-29,12:00,0,2,1,F,8942,9870,181541,180922,27538,770
2,3,2025-11-29,13:00,0,2,1,F,8942,9870,181498,181359,27538,770
3,3,2025-11-29,14:00,2,0,1,F,8942,9870,181336,183528,27538,770
2,4,2026-02-14,10:00,0,0,1,A,8942,9870,183528,181541,27538,770
3,4,2025-12-13,12:00,2,0,1,F,8942,9870,181359,181336,27538,770
1,3,2025-11-29,09:00,0,2,1,F,8942,9870,183338,180940,27537,770
2,3,2025-11-29,11:00,0,2,1,F,8942,9870,181328,180999,27537,770
3,3,2025-11-29,10:00,2,1,1,F,8942,9870,182264,181478,27537,770
1,4,2025-12-13,11:00,1,2,1,F,8942,9870,181174,181328,27537,770
2,4,2025-12-13,10:00,0,2,1,F,8942,9870,181478,183338,27537,770
3,4,2025-12-13,09:00,2,0,1,F,8942,9870,180999,182264,27537,770
1,5,2026-01-10,09:00,2,0,1,F,8942,9870,180940,181478,27537,770
2,5,2026-01-10,10:00,0,2,1,F,8942,9870,182264,181174,27537,770
3,5,2026-01-10,11:00,0,2,1,F,8942,9870,183338,180999,27537,770
1,6,2026-01-17,11:00,2,0,1,F,8942,9870,181328,182264,27537,770
2,6,2026-01-17,10:00,0,2,1,F,8942,9870,180999,180940,27537,770
3,6,2026-01-17,09:00,1,2,1,F,8942,9870,181174,183338,27537,770
1,7,2026-01-24,10:00,0,2,1,F,8942,9870,181478,180999,27537,770
2,7,2026-01-24,09:00,1,2,1,F,8942,9870,183338,181328,27537,770
3,7,2026-01-24,11:00,2,0,1,F,8942,9870,180940,181174,27537,770
1,1,2025-11-15,09:00,1,2,1,F,8942,9870,182264,183338,27537,770
2,1,2025-11-15,10:00,2,0,1,F,8942,9870,181174,181478,27537,770
3,1,2025-11-15,11:00,0,2,1,F,8942,9870,181328,180940,27537,770
1,2,2025-11-22,11:00,0,2,1,F,8942,9870,180999,181174,27537,770
2,2,2025-11-22,10:00,2,0,1,F,8942,9870,180940,182264,27537,770
3,2,2025-11-22,09:00,1,2,1,F,8942,9870,181478,181328,27537,770
4,1,2025-11-19,17:00,9,6,1,F,8938,9854,181918,181516,27257,101745
4,2,2025-11-22,11:00,2,0,1,F,8938,9854,180987,182768,27257,101745
3,3,2025-11-29,11:00,0,8,1,F,8938,9854,182768,182087,27257,101745
4,3,2025-11-29,12:00,8,1,1,F,8938,9854,181516,181968,27257,101745
1,4,2025-12-13,10:00,2,4,1,F,8938,9854,182768,181654,27257,101745
4,4,2025-12-13,13:00,2,2,1,F,8938,9854,182087,181968,27257,101745
4,7,2026-01-24,12:00,5,6,1,F,8938,9854,181620,180987,27257,101745
4,8,2026-01-31,11:00,1,2,1,F,8938,9854,182087,180987,27257,101745
3,8,2026-01-31,10:00,2,2,1,F,8938,9854,184021,183306,27259,101745
3,1,2025-11-15,11:00,7,2,1,F,8938,9854,181049,181149,27260,101745
5,5,2025-12-06,17:30,6,3,1,F,8938,9854,177951,177611,27242,101745
2,8,2026-01-23,19:00,0,0,1,S,8938,9854,177611,179290,27242,101745
4,12,2026-02-13,20:00,0,0,1,A,8938,9854,177811,177736,27243,101745
1,1,2025-11-15,12:00,6,1,1,F,8938,9854,181286,181409,27256,101745
5,1,2025-11-20,17:00,9,3,1,F,8938,9854,182131,182273,27256,101745
5,3,2025-11-29,13:00,1,3,1,F,8938,9854,182273,181773,27256,101745
5,4,2025-12-13,12:00,1,4,1,F,8938,9854,181806,181942,27256,101745
4,5,2026-01-10,11:00,3,3,1,F,8938,9854,182273,182672,27256,101745
5,5,2026-01-10,13:00,2,5,1,F,8938,9854,181942,181409,27256,101745
5,7,2026-01-24,11:00,3,5,1,F,8938,9854,182082,182672,27256,101745
5,8,2026-01-31,12:00,5,3,1,F,8938,9854,182199,182131,27256,101745
1,3,2025-11-01,15:00,6,0,1,N,8938,9854,177535,177579,27242,101745
2,3,2025-11-01,15:50,4,0,1,F,8938,9854,177951,179068,27242,101745
3,3,2025-11-01,16:40,4,1,1,F,8938,9854,179065,177611,27242,101745
4,3,2025-11-01,17:30,2,0,1,F,8938,9854,179086,179290,27242,101745
5,3,2025-11-01,19:10,1,2,1,F,8938,9854,178585,179297,27242,101745
6,3,2025-11-01,18:20,0,7,1,F,8938,9854,178272,178273,27242,101745
4,3,2025-11-29,14:00,19,32,1,F,8945,9882,181353,181302,27723,772
4,4,2025-12-13,14:00,14,63,1,F,8945,9882,181073,181302,27723,772
4,5,2026-01-10,14:00,35,14,1,F,8945,9882,181302,181532,27723,772
4,6,2026-01-17,14:00,23,25,1,F,8945,9882,181692,181505,27723,772
3,7,2026-01-24,14:00,48,15,1,F,8945,9882,181505,181073,27723,772
3,8,2026-01-31,14:00,39,21,1,F,8945,9882,181302,181692,27723,772
3,9,2026-02-07,14:00,22,29,1,F,8945,9882,181692,181532,27723,772
6,1,2025-10-19,13:20,37,52,1,F,8945,9882,180022,178993,27706,772
6,2,2025-10-26,13:20,30,53,1,F,8945,9882,178217,179569,27706,772
6,3,2025-11-02,13:20,67,50,1,F,8945,9882,178993,179487,27706,772
6,4,2025-11-16,13:20,36,38,1,F,8945,9882,179569,180094,27706,772
6,5,2025-11-23,13:20,62,48,1,F,8945,9882,179487,179010,27706,772
6,6,2025-11-30,13:20,52,47,1,F,8945,9882,178461,179010,27706,772
6,7,2025-12-14,13:20,54,28,1,F,8945,9882,179010,179412,27706,772
6,8,2025-12-21,13:20,46,32,1,F,8945,9882,179226,179271,27706,772
6,9,2026-01-11,13:20,40,41,1,F,8945,9882,179412,178356,27706,772
6,10,2026-01-18,13:20,29,42,1,F,8945,9882,179271,180022,27706,772
6,11,2026-01-25,13:20,52,29,1,F,8945,9882,178356,178217,27706,772
6,12,2026-02-01,13:20,50,43,1,F,8945,9882,178461,178217,27706,772
6,13,2026-02-08,13:20,42,33,1,F,8945,9882,179569,178217,27706,772
6,1,2025-10-19,12:10,45,35,1,F,8945,9882,178359,179851,27707,772
6,2,2025-10-26,12:10,31,28,1,F,8945,9882,177593,180040,27707,772
6,3,2025-11-02,12:10,31,83,1,F,8945,9882,179851,179667,27707,772
6,4,2025-11-16,12:10,17,36,1,F,8945,9882,180040,179839,27707,772
6,5,2025-11-23,12:10,38,30,1,F,8945,9882,179667,179182,27707,772
6,6,2025-11-30,12:10,36,26,1,F,8945,9882,180251,179182,27707,772
6,7,2025-12-14,12:10,54,23,1,F,8945,9882,179182,179866,27707,772
